"","customer_id","inventory_id","film_id"
"12436",474,2779,610
"12437",561,2163,467
"12438",270,78,16
"12439",233,2048,445
"12440",285,1639,358
"12441",350,3347,735
"12442",448,2138,462
"12443",469,4084,890
"12444",72,3889,850
"12445",285,663,143
"12446",518,3439,754
"12447",183,2780,610
"12448",358,4260,926
"12449",104,2487,545
"12450",184,4219,917
"12451",46,4478,979
"12452",85,4578,1000
"12453",80,2145,464
"12454",277,4579,1000
"12455",39,421,92
"12456",419,3550,776
"12457",27,1569,344
"12458",574,890,199
"12459",214,30,6
"12460",157,1954,426
"12461",486,1733,377
"12462",462,2686,590
"12463",212,1414,309
"12464",80,1689,368
"12465",237,2395,523
"12466",82,1290,285
"12467",101,242,55
"12468",297,4458,973
"12469",303,1237,274
"12470",78,2240,484
"12471",401,3118,685
"12472",122,2784,611
"12473",74,4516,986
"12474",42,4512,985
"12475",401,1119,248
"12476",446,3339,734
"12477",218,2424,529
"12478",247,3778,827
"12479",488,1805,392
"12480",300,3690,807
"12481",345,422,92
"12482",515,2991,655
"12483",485,2554,560
"12484",29,3323,731
"12485",60,387,86
"12486",187,1577,346
"12487",247,2354,512
"12488",224,2839,623
"12489",487,3029,665
"12490",522,3845,842
"12491",102,1225,271
"12492",489,456,100
"12493",388,824,180
"12494",408,1063,236
"12495",42,2611,572
"12496",310,36,7
"12497",173,728,159
"12498",235,2153,465
"12499",379,3548,776
"12500",44,4429,968
"12501",406,3741,818
"12502",114,1132,251
"12503",584,199,44
"12504",29,1059,235
"12505",175,2462,538
"12506",394,3051,670
"12507",447,919,204
"12508",148,3959,863
"12509",527,29,6
"12510",400,3310,728
"12511",63,2703,593
"12512",302,1332,294
"12513",520,2908,638
"12514",264,3860,845
"12515",203,2394,523
"12516",52,681,149
"12517",369,1022,228
"12518",342,4435,970
"12519",230,888,197
"12520",438,857,189
"12521",96,2357,512
"12522",54,3541,774
"12523",459,2536,556
"12524",398,3381,741
"12525",382,1956,427
"12526",521,1054,234
"12527",27,2771,609
"12528",184,114,22
"12529",331,795,174
"12530",187,995,222
"12531",516,2944,646
"12532",373,2343,510
"12533",56,57,11
"12534",118,1373,302
"12535",136,3259,717
"12536",304,2826,620
"12537",584,4357,949
"12538",230,1920,417
"12539",324,330,73
"12540",354,3783,828
"12541",168,1988,433
"12542",30,610,132
"12543",591,3046,668
"12544",426,750,164
"12545",377,1010,226
"12546",138,4267,928
"12547",15,2195,474
"12548",413,4303,937
"12549",454,2893,636
"12550",404,715,156
"12551",557,4434,970
"12552",3,1984,433
"12553",364,313,70
"12554",289,167,37
"12555",513,39,8
"12556",596,829,181
"12557",392,812,176
"12558",212,529,116
"12559",393,2552,559
"12560",348,263,58
"12561",211,1284,284
"12562",407,1684,367
"12563",308,2931,644
"12564",569,2654,582
"12565",29,1009,226
"12566",211,3973,865
"12567",591,1013,227
"12568",253,1366,301
"12569",182,1416,310
"12570",317,177,39
"12571",117,3441,755
"12572",119,329,73
"12573",16,4134,898
"12574",514,930,206
"12575",547,3021,663
"12576",53,1197,266
"12577",70,4309,938
"12578",462,4467,976
"12579",108,3090,679
"12580",371,4487,980
"12581",110,773,169
"12582",460,4245,922
"12583",499,3081,677
"12584",415,694,152
"12585",275,956,213
"12586",308,2624,575
"12587",546,723,158
"12588",305,1618,353
"12589",72,4092,891
"12590",198,4421,966
"12591",286,1662,363
"12592",378,3662,800
"12593",474,3804,833
"12594",340,3159,694
"12595",34,2032,443
"12596",171,1475,322
"12597",598,3099,681
"12598",533,2001,436
"12599",119,2769,608
"12600",12,4127,897
"12601",496,1359,300
"12602",275,359,79
"12603",526,2130,461
"12604",366,624,135
"12605",486,2327,505
"12606",269,3181,698
"12607",359,1925,418
"12608",129,1035,231
"12609",8,3877,847
"12610",60,2233,483
"12611",29,2191,473
"12612",476,2952,648
"12613",564,3573,782
"12614",117,302,68
"12615",592,980,218
"12616",221,2663,585
"12617",439,4566,997
"12618",529,278,62
"12619",177,3670,803
"12620",434,1135,251
"12621",108,2645,580
"12622",361,4230,920
"12623",150,3760,823
"12624",520,3210,705
"12625",459,1705,371
"12626",452,1457,319
"12627",339,2782,610
"12628",381,827,181
"12629",469,4341,946
"12630",549,1037,232
"12631",15,331,73
"12632",380,1645,358
"12633",145,4005,872
"12634",172,2849,624
"12635",500,562,122
"12636",544,1715,374
"12637",467,776,169
"12638",167,2080,451
"12639",165,2245,485
"12640",300,1511,330
"12641",457,1658,361
"12642",388,3103,681
"12643",520,323,72
"12644",519,3545,775
"12645",530,3201,703
"12646",276,3237,710
"12647",34,8,1
"12648",9,2118,459
"12649",78,3353,736
"12650",438,2217,479
"12651",533,859,189
"12652",286,3981,868
"12653",100,3621,790
"12654",193,4320,941
"12655",329,336,74
"12656",21,414,91
"12657",333,1547,339
"12658",75,1412,309
"12659",375,1163,257
"12660",577,2732,599
"12661",410,1701,370
"12662",251,4156,902
"12663",545,104,21
"12664",14,1986,433
"12665",433,4530,989
"12666",580,1716,374
"12667",577,1734,377
"12668",228,1722,376
"12669",535,4204,914
"12670",185,636,138
"12671",140,569,123
"12672",393,2581,566
"12673",334,1311,289
"12674",181,2504,550
"12675",463,1535,336
"12676",259,833,182
"12677",518,1570,345
"12678",245,1148,254
"12679",166,1802,391
"12680",196,978,218
"12681",114,4283,932
"12682",385,501,112
"12683",285,3092,680
"12684",65,2315,502
"12685",296,1066,237
"12686",361,3574,782
"12687",534,3744,819
"12688",273,2781,610
"12689",584,1543,338
"12690",268,1741,378
"12691",483,446,99
"12692",374,3989,869
"12693",152,2774,609
"12694",497,3657,798
"12695",66,3695,808
"12696",397,540,118
"12697",489,2337,508
"12698",474,1884,410
"12699",453,1278,283
"12700",93,51,10
"12701",517,2342,509
"12702",170,1079,240
"12703",426,1565,344
"12704",28,3448,756
"12705",476,3878,848
"12706",310,3011,661
"12707",122,2530,555
"12708",444,2628,576
"12709",56,1505,329
"12710",372,868,191
"12711",266,3768,824
"12712",570,858,189
"12713",167,3551,776
"12714",176,3221,707
"12715",87,1094,243
"12716",419,2676,587
"12717",239,1045,233
"12718",416,913,203
"12719",430,4167,906
"12720",242,2224,481
"12721",51,4071,887
"12722",397,20,4
"12723",178,15,3
"12724",129,3156,693
"12725",424,3711,812
"12726",7,75,15
"12727",128,1719,374
"12728",535,3307,728
"12729",144,3243,714
"12730",121,3619,790
"12731",383,3679,805
"12732",244,3591,785
"12733",204,736,161
"12734",589,4313,939
"12735",292,4129,897
"12736",330,1157,255
"12737",435,2084,451
"12738",68,1742,378
"12739",565,2630,577
"12740",593,3815,835
"12741",24,262,58
"12742",211,1012,227
"12743",549,4075,888
"12744",373,3249,715
"12745",388,828,181
"12746",535,3717,813
"12747",352,2791,612
"12748",514,3595,786
"12749",470,1494,327
"12750",134,4154,902
"12751",439,105,21
"12752",89,1840,400
"12753",147,1095,244
"12754",30,2279,493
"12755",354,4193,912
"12756",363,4188,911
"12757",364,2684,589
"12758",502,3909,853
"12759",472,393,86
"12760",183,26,6
"12761",298,2244,485
"12762",50,3737,817
"12763",432,3351,736
"12764",458,1993,434
"12765",504,926,206
"12766",575,1654,361
"12767",484,3076,676
"12768",397,1179,263
"12769",360,4390,959
"12770",21,3601,787
"12771",54,4374,953
"12772",55,2345,510
"12773",130,3467,760
"12774",290,3626,791
"12775",325,1814,394
"12776",373,54,11
"12777",168,1187,264
"12778",495,1454,319
"12779",503,1109,246
"12780",513,447,99
"12781",145,4190,912
"12782",512,97,19
"12783",278,2023,440
"12784",90,644,140
"12785",557,2412,526
"12786",44,1281,284
"12787",573,3594,786
"12788",405,1435,314
"12789",403,1195,266
"12790",336,1586,348
"12791",360,2745,602
"12792",368,1285,284
"12793",5,1595,349
"12794",534,4244,922
"12795",197,3885,849
"12796",545,257,57
"12797",202,960,214
"12798",462,2461,537
"12799",390,1058,235
"12800",365,147,31
"12801",345,2964,650
"12802",423,4488,980
"12803",513,2323,504
"12804",55,3920,856
"12805",22,2005,436
"12806",250,1340,295
"12807",54,641,139
"12808",450,4024,877
"12809",500,3285,723
"12810",465,204,45
"12811",588,435,96
"12812",342,4051,881
"12813",113,1246,275
"12814",528,3069,675
"12815",542,1117,247
"12816",127,2936,645
"12817",41,3418,748
"12818",426,419,92
"12819",316,426,94
"12820",247,1875,409
"12821",328,4495,981
"12822",439,1277,282
"12823",253,880,193
"12824",378,4208,915
"12825",326,1129,250
"12826",409,4080,890
"12827",183,1916,416
"12828",563,2820,619
"12829",59,3723,814
"12830",133,757,165
"12831",124,1477,323
"12832",196,1380,303
"12833",495,2288,496
"12834",308,1207,268
"12835",360,1970,429
"12836",182,2098,455
"12837",257,4233,920
"12838",119,2540,557
"12839",128,3279,723
"12840",584,4146,901
"12841",106,1698,370
"12842",305,286,64
"12843",91,384,85
"12844",539,2833,621
"12845",280,3489,764
"12846",440,1816,395
"12847",194,3311,729
"12848",260,2446,534
"12849",232,3753,821
"12850",362,4577,1000
"12851",242,2900,637
"12852",4,132,26
"12853",443,4307,938
"12854",144,3024,664
"12855",139,2289,496
"12856",548,778,170
"12857",287,3115,684
"12858",198,473,104
"12859",234,780,170
"12860",465,4481,979
"12861",460,3437,753
"12862",229,1766,383
"12863",330,4499,982
"12864",551,4054,882
"12865",99,3939,859
"12866",86,991,220
"12867",217,2625,575
"12868",54,1975,430
"12869",138,2140,463
"12870",254,848,186
"12871",483,1708,373
"12872",356,803,175
"12873",40,1016,228
"12874",596,1182,263
"12875",210,3556,777
"12876",552,3386,743
"12877",121,1432,313
"12878",153,911,202
"12879",555,964,215
"12880",348,2768,608
"12881",185,883,194
"12882",174,2157,466
"12883",150,1214,270
"12884",146,4398,961
"12885",515,4376,956
"12886",150,3831,839
"12887",388,2764,606
"12888",121,1044,233
"12889",498,168,37
"12890",541,4581,1000
"12891",396,4372,953
"12892",220,148,31
"12893",178,1512,330
"12894",586,1555,341
"12895",105,830,181
"12896",408,849,186
"12897",180,2799,614
"12898",91,464,102
"12899",302,2340,509
"12900",257,459,101
"12901",480,1043,233
"12902",401,2060,447
"12903",422,2844,624
"12904",340,175,39
"12905",210,4300,937
"12906",128,3968,864
"12907",367,1770,384
"12908",364,1747,380
"12909",356,3719,813
"12910",501,4396,961
"12911",516,2651,581
"12912",157,2277,492
"12913",152,107,21
"12914",13,972,216
"12915",263,2121,460
"12916",511,2516,553
"12917",234,781,170
"12918",25,342,76
"12919",531,1390,305
"12920",519,3807,833
"12921",57,3361,738
"12922",336,23,5
"12923",223,1171,260
"12924",353,4531,989
"12925",310,1531,334
"12926",414,4410,964
"12927",407,3070,675
"12928",416,2295,499
"12929",589,4103,893
"12930",591,3242,711
"12931",279,193,43
"12932",387,654,142
"12933",348,3826,838
"12934",28,3987,869
"12935",181,3375,740
"12936",340,2222,481
"12937",195,2951,647
"12938",103,3938,858
"12939",547,3930,857
"12940",148,2956,648
"12941",312,3638,794
"12942",444,2066,448
"12943",499,935,207
"12944",442,4173,907
"12945",279,4209,915
"12946",463,1064,236
"12947",70,2143,463
"12948",228,2460,537
"12949",429,3954,862
"12950",63,3592,785
"12951",410,2040,444
"12952",241,3613,789
"12953",512,2219,480
"12954",569,4214,916
"12955",284,1540,337
"12956",152,3498,766
"12957",386,4529,988
"12958",171,575,125
"12959",2,1521,331
"12960",142,2854,625
"12961",430,4308,938
"12962",69,3196,702
"12963",170,3404,746
"12964",166,3108,683
"12965",224,191,43
"12966",216,3999,871
"12967",492,3504,767
"12968",55,1218,270
"12969",163,128,25
"12970",218,3599,786
"12971",236,3300,726
"12972",592,66,12
"12973",388,2004,436
"12974",167,3252,715
"12975",267,1227,272
"12976",144,1854,403
"12977",481,3925,856
"12978",44,1258,279
"12979",148,406,90
"12980",537,4211,915
"12981",83,4133,898
"12982",210,1145,253
"12983",134,3665,800
"12984",236,81,17
"12985",306,2929,644
"12986",360,1825,396
"12987",126,2227,481
"12988",597,3022,663
"12989",484,4225,918
"12990",506,3809,834
"12991",566,2069,449
"12992",380,4445,972
"12993",311,1661,363
"12994",354,2301,500
"12995",24,661,143
"12996",141,2341,509
"12997",254,2505,551
"12998",477,3892,850
"12999",451,3431,753
"13000",442,771,168
"13001",104,3417,748
"13002",134,3157,693
"13003",430,4280,931
"13004",181,1838,399
"13005",376,677,147
"13006",413,825,181
"13007",529,1998,435
"13008",145,1690,369
"13009",293,841,184
"13010",344,3400,745
"13011",126,3461,759
"13012",175,3095,680
"13013",104,2160,467
"13014",168,2122,460
"13015",597,2827,620
"13016",92,4501,982
"13017",309,1242,274
"13018",336,2266,489
"13019",69,1566,344
"13020",401,2917,641
"13021",269,4066,886
"13022",79,3026,664
"13023",128,3756,821
"13024",371,2165,468
"13025",293,3283,723
"13026",240,2614,573
"13027",567,1525,333
"13028",82,3699,809
"13029",344,1682,367
"13030",387,990,220
"13031",135,4082,890
"13032",20,1469,321
"13033",275,65,12
"13034",532,2226,481
"13035",370,1952,425
"13036",425,4113,894
"13037",462,1576,346
"13038",414,1047,233
"13039",127,24,5
"13040",142,809,176
"13041",254,389,86
"13042",37,965,215
"13043",394,2704,594
"13044",486,1029,231
"13045",53,4122,896
"13046",131,3682,805
"13047",90,4064,886
"13048",502,3036,666
"13049",140,2044,444
"13050",325,2983,654
"13051",485,3580,783
"13052",115,3751,820
"13053",105,876,193
"13054",24,2437,531
"13055",341,3810,834
"13056",22,507,112
"13057",576,730,159
"13058",385,1790,389
"13059",5,1192,266
"13060",588,4131,897
"13061",518,1887,411
"13062",336,3730,816
"13063",172,3825,838
"13064",1,3019,663
"13065",299,368,81
"13066",235,2214,479
"13067",578,527,116
"13068",447,2313,502
"13069",506,855,188
"13070",341,3266,720
"13071",224,4125,897
"13072",201,1226,272
"13073",241,433,96
"13074",479,4104,893
"13075",107,733,160
"13076",452,4222,918
"13077",170,3077,677
"13078",387,2117,458
"13079",455,3469,760
"13080",204,3792,830
"13081",215,360,79
"13082",350,3712,812
"13083",171,2693,591
"13084",457,4281,932
"13085",63,1783,387
"13086",52,1447,317
"13087",127,1815,394
"13088",480,4359,951
"13089",160,1667,364
"13090",494,3178,697
"13091",508,520,115
"13092",13,420,92
"13093",157,4194,912
"13094",51,3770,825
"13095",436,969,216
"13096",451,916,204
"13097",39,1804,392
"13098",285,2885,633
"13099",274,1751,380
"13100",591,310,69
"13101",279,729,159
"13102",440,3212,706
"13103",356,3870,846
"13104",73,3630,792
"13105",259,46,10
"13106",447,62,12
"13107",26,580,127
"13108",259,2074,450
"13109",573,2393,522
"13110",550,4342,946
"13111",84,1961,428
"13112",150,1544,338
"13113",385,3430,752
"13114",181,470,103
"13115",240,1401,307
"13116",314,2273,491
"13117",251,3517,770
"13118",277,3319,730
"13119",220,2804,616
"13120",78,2105,456
"13121",192,3722,814
"13122",253,1392,305
"13123",178,2582,566
"13124",206,485,109
"13125",274,4455,973
"13126",254,2006,437
"13127",480,1466,321
"13128",529,1748,380
"13129",523,1635,357
"13130",184,1354,299
"13131",361,1585,348
"13132",50,2532,556
"13133",20,4431,969
"13134",214,3138,689
"13135",554,2099,455
"13136",323,4210,915
"13137",376,4545,992
"13138",269,1404,307
"13139",371,1655,361
"13140",456,3766,824
"13141",72,1383,303
"13142",116,1463,320
"13143",37,3490,764
"13144",137,1762,382
"13145",40,1436,314
"13146",457,1514,331
"13147",16,3045,668
"13148",597,3571,781
"13149",431,3896,851
"13150",255,2465,539
"13151",442,290,65
"13152",512,770,167
"13153",592,4391,959
"13154",327,944,209
"13155",497,2300,500
"13156",484,410,90
"13157",175,986,220
"13158",478,1845,402
"13159",57,3068,674
"13160",145,1104,245
"13161",289,138,27
"13162",504,4386,958
"13163",120,557,121
"13164",186,2210,478
"13165",141,1709,373
"13166",176,1072,239
"13167",122,1765,383
"13168",298,1301,287
"13169",29,1304,288
"13170",482,2303,500
"13171",239,3187,699
"13172",1,2269,490
"13173",126,3172,697
"13174",394,693,151
"13175",104,1624,354
"13176",322,3443,755
"13177",128,1256,278
"13178",496,364,80
"13179",301,2404,525
"13180",393,4395,961
"13181",174,241,54
"13182",176,2802,615
"13183",543,1944,423
"13184",472,583,127
"13185",368,3444,755
"13186",290,4316,940
"13187",371,2753,603
"13188",532,966,215
"13189",118,523,115
"13190",58,2473,542
"13191",565,2537,556
"13192",202,458,101
"13193",358,3190,700
"13194",169,4273,930
"13195",339,4291,935
"13196",577,2746,602
"13197",508,111,22
"13198",381,3546,775
"13199",257,804,175
"13200",152,4524,987
"13201",495,2616,574
"13202",504,2477,542
"13203",58,674,147
"13204",435,609,132
"13205",5,1574,345
"13206",487,2789,611
"13207",289,1968,429
"13208",158,3691,807
"13209",13,1546,339
"13210",157,2675,587
"13211",460,3740,818
"13212",422,4335,945
"13213",565,616,134
"13214",257,4148,901
"13215",288,2075,450
"13216",448,1017,228
"13217",468,120,24
"13218",91,1656,361
"13219",461,332,73
"13220",526,3086,678
"13221",562,1420,311
"13222",46,2850,625
"13223",288,2759,606
"13224",571,2497,548
"13225",283,634,138
"13226",151,3645,796
"13227",280,2126,460
"13228",206,2370,516
"13229",279,1057,235
"13230",559,976,218
"13231",367,3902,852
"13232",267,4574,1000
"13233",169,1272,282
"13234",348,985,220
"13235",541,3296,725
"13236",179,1411,309
"13237",33,3106,682
"13238",414,230,51
"13239",251,355,78
"13240",298,3246,715
"13241",261,1001,224
"13242",411,1849,403
"13243",24,1271,281
"13244",559,2864,628
"13245",377,3084,678
"13246",448,2524,554
"13247",111,4216,916
"13248",451,775,169
"13249",399,472,103
"13250",532,3412,748
"13251",150,1101,244
"13252",289,2719,596
"13253",300,164,35
"13254",349,2246,486
"13255",458,2518,554
"13256",251,578,126
"13257",417,3538,773
"13258",184,4483,979
"13259",206,214,48
"13260",109,1881,410
"13261",314,3933,857
"13262",571,1326,293
"13263",335,550,119
"13264",255,1166,258
"13265",461,2382,519
"13266",159,405,90
"13267",242,3872,846
"13268",145,2531,555
"13269",433,4181,911
"13270",272,704,154
"13271",377,710,155
"13272",516,625,135
"13273",316,3820,836
"13274",282,2691,590
"13275",343,2472,542
"13276",368,218,49
"13277",220,113,22
"13278",59,4373,953
"13279",180,2602,571
"13280",338,2128,461
"13281",182,2139,463
"13282",245,2685,589
"13283",569,2716,596
"13284",162,3558,777
"13285",497,3527,772
"13286",23,4174,907
"13287",243,1631,356
"13288",171,1336,295
"13289",399,380,84
"13290",534,156,34
"13291",229,2408,525
"13292",300,1728,376
"13293",359,3818,835
"13294",361,2133,461
"13295",373,4385,958
"13296",531,842,184
"13297",494,2261,489
"13298",51,4041,880
"13299",184,34,7
"13300",405,2979,652
"13301",337,2386,521
"13302",229,2742,601
"13303",547,2242,484
"13304",414,3189,700
"13305",91,2108,457
"13306",311,2563,562
"13307",520,3890,850
"13308",418,2891,635
"13309",580,3709,811
"13310",347,2899,637
"13311",54,3151,692
"13312",10,4450,972
"13313",20,3349,735
"13314",413,1389,304
"13315",438,2496,548
"13316",172,4522,987
"13317",280,4183,911
"13318",559,2149,464
"13319",133,1055,235
"13320",564,4349,948
"13321",334,2388,521
"13322",576,429,95
"13323",72,1808,392
"13324",462,605,131
"13325",373,3136,689
"13326",297,4276,930
"13327",23,3867,846
"13328",503,3144,690
"13329",64,1092,243
"13330",379,461,101
"13331",74,1861,406
"13332",289,1011,227
"13333",374,3584,784
"13334",86,3739,818
"13335",15,1428,313
"13336",45,4358,949
"13337",460,1749,380
"13338",172,3476,762
"13339",591,1032,231
"13340",514,4392,960
"13341",55,47,10
"13342",131,4541,991
"13343",562,4038,879
"13344",456,275,61
"13345",234,4262,927
"13346",214,3523,771
"13347",42,4130,897
"13348",80,2689,590
"13349",131,2790,612
"13350",213,1356,299
"13351",396,585,127
"13352",324,2713,595
"13353",393,3295,725
"13354",439,1510,330
"13355",434,4175,908
"13356",327,3396,745
"13357",107,4289,934
"13358",565,869,191
"13359",288,588,129
"13360",236,2773,609
"13361",307,4136,898
"13362",259,602,131
"13363",290,4569,999
"13364",342,1073,239
"13365",116,2728,598
"13366",101,239,54
"13367",34,3401,746
"13368",150,3366,738
"13369",7,4045,880
"13370",227,2721,597
"13371",120,949,211
"13372",40,898,200
"13373",572,1316,291
"13374",368,2708,595
"13375",227,1623,354
"13376",451,4250,924
"13377",21,2823,620
"13378",436,3720,814
"13379",434,3193,702
"13380",440,1462,320
"13381",252,4323,941
"13382",324,4476,978
"13383",504,123,24
"13384",317,942,209
"13385",257,3352,736
"13386",135,2855,625
"13387",16,4220,917
"13388",409,692,151
"13389",15,958,213
"13390",45,2597,570
"13391",80,53,11
"13392",517,4169,906
"13393",379,3863,845
"13394",405,3376,741
"13395",21,2309,502
"13396",179,2173,469
"13397",139,488,109
"13398",372,3264,719
"13399",3,3241,711
"13400",414,416,91
"13401",181,1554,341
"13402",113,3031,665
"13403",131,2512,552
"13404",575,2795,614
"13405",214,873,193
"13406",104,1421,311
"13407",21,4425,967
"13408",404,2806,616
"13409",390,1501,329
"13410",438,4126,897
"13411",181,1105,245
"13412",204,1075,239
"13413",468,92,18
"13414",246,2113,458
"13415",537,3507,768
"13416",102,1796,390
"13417",366,9,2
"13418",404,3835,840
"13419",311,546,119
"13420",216,4340,945
"13421",340,2274,491
"13422",213,3409,747
"13423",239,3120,686
"13424",44,106,21
"13425",23,3677,804
"13426",381,2852,625
"13427",229,1700,370
"13428",78,2216,479
"13429",171,1647,360
"13430",221,2073,450
"13431",30,3919,855
"13432",29,2499,549
"13433",67,2292,498
"13434",520,1750,380
"13435",551,3535,773
"13436",260,2842,623
"13437",125,3188,699
"13438",356,2432,531
"13439",236,3161,694
"13440",37,2564,562
"13441",495,1630,356
"13442",488,3226,708
"13443",542,285,64
"13444",327,2870,629
"13445",400,1297,286
"13446",61,135,27
"13447",6,3837,841
"13448",430,2449,534
"13449",164,2203,476
"13450",430,1553,341
"13451",133,1315,291
"13452",13,1644,358
"13453",256,1220,270
"13454",228,4223,918
"13455",114,3666,803
"13456",410,244,55
"13457",421,2621,575
"13458",489,3865,845
"13459",21,510,113
"13460",576,4292,935
"13461",575,1305,288
"13462",262,3088,679
"13463",373,696,152
"13464",266,1851,403
"13465",235,1410,309
"13466",141,3097,680
"13467",296,1391,305
"13468",137,3074,676
"13469",390,381,84
"13470",116,1209,269
"13471",68,3214,706
"13472",7,2866,628
"13473",222,1442,315
"13474",466,2190,473
"13475",87,1262,280
"13476",16,206,45
"13477",157,2678,588
"13478",183,1627,356
"13479",441,2550,559
"13480",152,1533,335
"13481",379,3802,833
"13482",274,4460,974
"13483",458,2609,572
"13484",444,867,191
"13485",443,2934,644
"13486",18,238,54
"13487",258,2503,550
"13488",462,1155,255
"13489",37,2927,643
"13490",414,1632,356
"13491",92,3881,849
"13492",454,3040,667
"13493",481,1296,286
"13494",578,1603,350
"13495",300,1893,412
"13496",577,1353,298
"13497",390,4369,953
"13498",309,1324,292
"13499",15,453,100
"13500",293,4322,941
"13501",536,914,203
"13502",261,1334,294
"13503",478,3324,731
"13504",408,4120,895
"13505",128,3698,809
"13506",107,691,151
"13507",23,2973,651
"13508",62,4508,985
"13509",454,1653,361
"13510",96,3407,747
"13511",194,3438,753
"13512",95,4286,933
"13513",186,533,117
"13514",528,352,78
"13515",12,182,40
"13516",74,3326,732
"13517",384,2586,567
"13518",343,2940,645
"13519",572,163,35
"13520",593,4557,995
"13521",111,3514,769
"13522",277,1966,429
"13523",521,4424,967
"13524",202,1847,402
"13525",193,1979,432
"13526",156,597,130
"13527",156,2778,609
"13528",168,1433,313
"13529",436,1801,391
"13530",75,2476,542
"13531",86,1563,343
"13532",183,667,145
"13533",418,2521,554
"13534",279,581,127
"13535",518,3110,683
"13536",557,3785,829
"13537",15,1363,300
"13538",147,4543,992
"13539",163,2142,463
"13540",538,58,11
"13541",417,615,133
"13542",390,2492,546
"13543",456,3122,686
"13544",319,4389,958
"13545",274,508,113
"13546",206,208,46
"13547",503,1049,234
"13548",578,758,166
"13549",314,4407,963
"13550",569,2648,580
"13551",93,3176,697
"13552",266,3914,854
"13553",23,2290,496
"13554",564,1551,341
"13555",444,2413,526
"13556",56,820,179
"13557",530,3202,704
"13558",36,4547,993
"13559",366,599,130
"13560",36,678,149
"13561",214,3378,741
"13562",558,4397,961
"13563",242,543,118
"13564",151,1243,274
"13565",496,1934,420
"13566",188,2808,616
"13567",458,1251,276
"13568",11,660,143
"13569",59,3032,665
"13570",552,2383,520
"13571",339,2729,599
"13572",223,2669,586
"13573",448,3844,842
"13574",352,4301,937
"13575",333,4237,921
"13576",526,4419,966
"13577",119,1753,381
"13578",166,211,47
"13579",74,176,39
"13580",548,3966,864
"13581",470,3314,729
"13582",445,4544,992
"13583",431,2455,536
"13584",279,702,154
"13585",574,3216,706
"13586",264,4417,966
"13587",390,3089,679
"13588",470,1509,330
"13589",585,261,58
"13590",7,3424,750
"13591",545,673,147
"13592",513,482,106
"13593",72,3697,809
"13594",259,2803,615
"13595",150,3333,733
"13596",528,431,95
"13597",189,2166,468
"13598",348,2805,616
"13599",362,937,207
"13600",353,4352,948
"13601",522,4446,972
"13602",146,83,17
"13603",491,2692,590
"13604",193,4110,894
"13605",328,299,67
"13606",3,2526,555
"13607",112,1460,320
"13608",505,675,147
"13609",201,2415,527
"13610",381,3736,816
"13611",539,1864,406
"13612",194,1694,369
"13613",526,4059,884
"13614",390,390,86
"13615",365,1068,238
"13616",92,2361,514
"13617",581,3754,821
"13618",335,3355,737
"13619",321,3948,861
"13620",63,430,95
"13621",422,60,12
"13622",524,594,130
"13623",329,603,131
"13624",500,1006,226
"13625",392,1834,398
"13626",244,3346,735
"13627",535,1015,227
"13628",409,4008,873
"13629",301,3227,709
"13630",411,850,186
"13631",286,669,146
"13632",349,1467,321
"13633",342,2298,500
"13634",493,3255,716
"13635",562,2489,545
"13636",541,3427,751
"13637",281,367,80
"13638",452,4415,965
"13639",398,2443,533
"13640",464,970,216
"13641",387,157,34
"13642",242,1347,297
"13643",519,3269,720
"13644",596,3921,856
"13645",259,1495,327
"13646",322,2644,579
"13647",256,1082,241
"13648",67,2548,559
"13649",129,4029,878
"13650",469,1582,347
"13651",207,4294,936
"13652",411,3180,698
"13653",414,1752,381
"13654",487,3827,838
"13655",520,3610,789
"13656",72,3972,865
"13657",471,3996,870
"13658",592,3880,848
"13659",240,3969,865
"13660",264,3750,820
"13661",291,117,23
"13662",451,2007,437
"13663",280,3856,844
"13664",123,3659,799
"13665",261,4504,983
"13666",147,1951,425
"13667",201,1473,322
"13668",201,2068,448
"13669",332,343,76
"13670",36,3397,745
"13671",493,350,77
"13672",103,3170,696
"13673",15,4013,873
"13674",337,1118,247
"13675",229,2878,631
"13676",70,2822,619
"13677",328,3039,666
"13678",30,287,65
"13679",255,1729,377
"13680",348,2213,479
"13681",260,3336,733
"13682",306,666,145
"13683",290,3629,792
"13684",572,1116,247
"13685",336,819,179
"13686",513,3721,814
"13687",548,676,147
"13688",65,1928,418
"13689",552,933,206
"13690",454,3654,798
"13691",258,3114,683
"13692",206,1279,283
"13693",76,291,66
"13694",364,3829,838
"13695",21,3913,854
"13696",265,4229,919
"13697",564,1643,358
"13698",296,700,153
"13699",356,2296,500
"13700",4,3373,740
"13701",451,3663,800
"13702",363,3005,659
"13703",232,826,181
"13704",218,2236,484
"13705",422,4089,891
"13706",333,756,165
"13707",453,2318,503
"13708",581,1039,232
"13709",267,3075,676
"13710",277,2659,583
"13711",292,1028,230
"13712",386,86,17
"13713",300,1629,356
"13714",19,205,45
"13715",427,813,176
"13716",297,1444,316
"13717",422,1581,347
"13718",110,411,91
"13719",80,200,44
"13720",306,3861,845
"13721",214,2258,488
"13722",85,4201,914
"13723",157,1962,428
"13724",415,4108,893
"13725",548,1330,294
"13726",450,1133,251
"13727",17,1138,252
"13728",85,3994,870
"13729",374,4561,995
"13730",35,1813,394
"13731",32,3369,739
